#,RA,DEC,PMRA,PMDEC,PLX,PLX_ERR,BP_RP,RV,L,B,DIST_1000,"(u,v,w)"
4423806,101.31392506351284,-5.438989526744924,0.21615787564224884,-20.649220830416436,12.203924696595449,0.03167639300227165,2.513498306274414,10.996229090533188,217.0767513563663,-3.848427252711465,81.94191191171996,"(-4.228057758019372, -12.207142481957861, -4.286087025298324)"
4426473,261.7405253708919,-27.34492217865036,11.046701786776001,-16.199171623204172,17.447638914070133,0.018390554934740067,2.5783510208129883,31.005074289215457,359.1295290157468,4.323109454499195,57.31446892437475,"(31.25497200381919, -2.477059418208288, -2.585522967184448)"
4427410,173.99543520161754,-57.87754384612307,-75.04791765745513,-22.240487024010463,12.462450291404457,0.01228897925466299,1.249807357788086,16.24976348876953,293.0133384745819,3.533772902911218,80.24119200564428,"(-16.180130951323378, -25.587393496214595, -15.298123351594883)"
4429797,262.63954369922834,-27.205370939277294,-28.965746699762725,-3.671073536803614,11.034476032229437,0.022222939878702164,1.150853157043457,-24.38968849182129,359.6873731393576,3.7329234940839227,90.62575709535281,"(-25.00378177178068, -7.994563838926257, 7.943151401606864)"
4438415,286.24882861952005,-3.2024488422112576,36.165672607774475,-6.085132253791753,11.402864407300818,0.033262938261032104,2.6494140625,25.13652162080701,31.621329524665693,-4.47406302601622,87.69869018303211,"(17.978406163615233, 16.433255692721296, -16.46295182007281)"
4440522,268.64795243113224,-20.7837898722446,-15.847775916515554,-92.16593129614698,11.480466392444626,0.034398023039102554,2.664398193359375,-69.07598114013672,8.04392447314468,2.434287843197844,87.10597105680762,"(-62.704647433590544, -45.384778841771265, -16.463086332346773)"
4445087,286.1297353888517,-3.8046159293380857,-179.07943529890218,-139.7018002751532,15.764878199126226,0.0166630782186985,2.041773796081543,22.5547759549859,31.02884541539371,-4.641139764510497,63.4322797108382,"(53.15317147243243, -40.20103352167166, 27.05058556140717)"
4445871,286.2011464620009,-3.7185714135012615,-25.391382969290312,-224.77599163981088,19.254127827818,0.017434045672416687,2.175045967102051,-33.11013251862314,31.138198516839832,-4.665672502621665,51.93699793204587,"(-2.628759360716991, -62.534837350326214, -16.74781280835023)"
4449308,268.9152917102975,-20.647939399033547,36.27176085261904,-0.43754525125830424,11.303879114078539,0.01946577988564968,2.2174291610717773,14.674088262470931,8.287409036591107,2.286644548401461,88.4657079667619,"(13.952733501261317, 9.599756861018376, -12.645580396615376)"
4468236,263.50446853883443,-28.269413363967217,-3.222866354750498,-39.45313505459859,10.613624700659784,0.021834248676896095,2.239476203918457,-5.273222860823456,359.21116915395817,2.5114038956611835,94.21927886661763,"(-5.1169888704306565, -15.521752848107571, -8.560820245260452)"
4473662,243.54340189656475,-50.65626659179839,-40.08874327416613,-35.6146328390155,10.29991981758536,0.013604951091110706,1.7344722747802734,-21.896660033665995,332.3044241142595,0.2781742712166291,97.08845678261468,"(-30.855587784037333, -11.661755130619781, 0.7112580995839983)"
4474441,245.44425534279392,-50.66360738921378,-12.288483003867874,-1.4793811432935349,17.02169298986407,0.025890691205859184,2.69998836517334,30.08843319027781,333.1624105130056,-0.5679099232025884,58.74882667941961,"(25.640799822474285, -16.012432042253177, 1.8295205803653616)"
4482672,243.9912137571394,-50.72952262241568,75.53827382429444,-15.680529322756865,16.28033100622842,0.02111753821372986,2.6518592834472656,19.340628110998253,332.4589488109435,0.02925274684674252,61.42401289818622,"(23.027123294308414, 2.3088959915894094, -18.52332133577286)"
4486687,245.3184659537823,-49.642504040724624,-42.25222583568748,-45.514688301639225,14.438594487385606,0.032635267823934555,2.772624969482422,-19.199688488385732,333.826557942786,0.211876237436642,69.25950202167996,"(-26.21515652174551, -9.81778356448731, -0.8691347918838659)"
4494795,210.017232621526,-62.18424191264825,114.4185280039777,-99.78300030139802,12.577163930867393,0.02716144360601902,2.805605888366699,57.498261922783364,310.84440571407555,-0.3714648671229479,79.50989288569588,"(61.4113162813511, -22.505208513641584, -47.98490386153316)"
4498935,214.41216978425047,-61.23818185162372,45.33660953291189,-108.53730884346413,11.894022152897778,0.019657719880342484,2.4049339294433594,-1.3563009671814235,313.1130768870946,-0.08221186778511502,84.07628812497592,"(1.1684371888179168, 3.043799581189047, -46.787104691584524)"
4499296,210.21825077258887,-62.00221482238209,9.074091907738207,-124.7739303923041,17.660309635219416,0.024965403601527214,2.527165412902832,-38.648687255862015,310.9832151502063,-0.22074022976184263,56.62436867251586,"(-30.371230131967117, 24.9790001440941, -32.787878502717554)"
4504292,245.1214564675832,-50.85055603522643,13.917814820062777,-25.52809711107192,13.276504629916067,0.03871966525912285,2.717214584350586,17.551591000757362,332.88578093630343,-0.5563805615599793,75.32226279439413,"(14.220571672525363, -10.523378424709568, -10.142693122949675)"
4504977,245.73100935153937,-49.94350926108904,4.4112209326308145,17.398350043879734,11.115322737223579,0.013795685954391956,1.000441551208496,5.205076217651367,333.8017304012288,-0.18926197306953804,89.9661634605593,"(7.591554317737982, 3.610089951201319, 3.876248484159939)"
4518021,213.16056984210093,-61.22438951406189,-94.28777085018422,30.59751901930929,11.020756002987644,0.014357109554111958,2.175564765930176,-3.903754121697163,312.5463498473581,0.12234185802168926,90.73817077401714,"(-28.101226069880553, -20.420561130689144, 25.033135916451208)"
4520629,292.28927623716044,9.536440451863529,186.66372508084817,-28.189755985426466,14.511435638670962,0.01762309856712818,1.4212427139282227,-14.691850662231445,45.73735651975202,-3.9137441752553204,68.91136569498713,"(-27.931924295351074, 1.2236221756322028, -56.89695347919723)"
4522165,215.77640248616947,-60.44387495973333,37.02227236965906,-27.18153762009966,12.38330005030192,0.02604466862976551,2.65057373046875,7.463706673557068,314.0064293819691,0.4418059190400339,80.75460384885957,"(12.232061442243424, 1.2811315523610762, -14.614421620263236)"
4525467,212.94662439655778,-61.10348881942953,-117.95939398007425,-49.0333716058328,14.285297662265458,0.013210350647568703,2.259413719177246,-12.453392456900275,312.48529702570943,0.2690970182284393,70.00215705090795,"(-39.552735007912965, -19.360302882251535, -3.585947794119621)"
4526016,211.55475672584717,-60.636987674348774,-34.35279132033157,-44.165777362801244,14.212194556975838,0.037053391337394714,2.7449092864990234,-22.386339302974694,311.97583956306244,0.9149541019499866,70.36303313832803,"(-26.14375200997031, 6.355482009048078, -11.20623213227043)"
4526215,213.11427519367703,-60.998494247042586,-244.10091356651083,-58.25517790668549,15.792411904067487,0.01579105854034424,2.3396501541137695,53.88561690711352,312.5947529029535,0.3441211558307773,63.321672612659086,"(-18.83716196875726, -90.46702137661767, 6.264065493374769)"
4527766,278.09875532801954,-13.470967960493672,-121.17099181461464,-222.54206245847666,39.51566879836972,0.022558245807886124,2.839496612548828,53.46234105165486,18.793066452847814,-1.9708154243500884,25.30643347165551,"(60.39246996666262, -11.552552332483106, -1.244091908751514)"
4535414,214.26326819647414,-60.441169698505725,-109.1802201840269,-64.72962134481155,11.915036687443529,0.015267488546669483,2.324586868286133,47.78242270008174,313.30421465267904,0.6949363625398043,83.92782768817142,"(-3.1288437223946417, -68.77510913376176, -9.667122503563844)"
4537296,212.98824104900302,-61.65951923198537,125.27889634276255,75.31475515915386,13.428275674170752,0.032214995473623276,2.376375198364258,24.522130966186523,312.3341450657862,-0.26636574869680923,74.4705505536416,"(53.693397777433574, 15.669590451355777, 11.650598848658957)"
4541435,215.007529823812,-60.10218594929698,-128.39029972117442,-103.80114471253957,11.011671519347331,0.01146785356104374,1.4486675262451172,-12.601032257080078,313.76455638857834,0.8930369300408646,90.81292235239857,"(-56.89242412726865, -37.552259074403125, -23.741141389329208)"
4550919,277.4771254902934,-11.65386247828979,-9.93053024421155,-18.02011629844545,12.42122099610382,0.03272070363163948,2.670975685119629,-37.052085148448256,20.124272456830205,-0.5928304716949125,80.50845570074472,"(-32.0854108801549, -20.118099005097736, 0.5542330160607154)"
4553211,277.7298385512907,-13.096342974095505,48.725230179587015,-115.95719661319946,10.886658109286845,0.02563033625483513,2.3946943283081055,-87.2011489868164,18.95972220029584,-1.479380073879173,91.85652441776426,"(-72.11213059193112, -61.74329802852208, -39.891471324052205)"
4558307,276.5388385989065,-11.446043498262123,-64.66960606550558,-99.54404041761471,12.558877934232862,0.026171404868364334,2.4891233444213867,26.483992674233622,19.880868441322374,0.3176813126311172,79.62561184550054,"(40.05838802564073, -32.96410708734504, 4.216669964356907)"
4573617,156.69194956094714,-57.59707268982144,3.353550741769549,-76.91719021373984,13.971902091820224,0.010583755560219288,1.3447303771972656,28.409343719482422,284.4960684963953,0.0014891533384749312,71.57229559601319,"(21.31921164093617, -23.832117132470074, -21.609206108784417)"
4576600,297.501632974376,23.859988201789903,66.26456987993909,-9.909872543217874,16.269292609397265,0.012950457632541656,2.2159290313720703,-27.000788432063835,60.675914908287126,-1.2204116234800504,61.46556290536864,"(-19.79489945823049, -20.28478821689429, -17.51753210189041)"
4580063,277.3594894330479,-11.618945378257049,177.11730837069734,-140.56929409405353,13.729530226956644,0.01813172735273838,1.924398422241211,-42.906927590870495,20.1017871581691,-0.4745557094546228,72.83594883620026,"(-35.859164378544094, -28.70586925168273, -76.3324469455788)"
4581053,276.837072313282,-12.1523416931584,-110.94778247269828,-47.985269472480994,23.459982990227036,0.01963185705244541,2.86032772064209,-1.707042712798002,19.391922915683644,-0.2696981907033179,42.625835283672586,"(4.771837339213927, -18.480341402244882, 15.33757329894858)"
4583697,277.4310252790561,-11.425121221392336,-48.809447415048226,-97.01475141306872,10.042330191409523,0.024478204548358917,2.2939701080322266,-29.648135459798915,20.306021966985824,-0.44677364986163837,99.57960676325683,"(-10.022045245979193, -58.36431715340086, -0.5871579757669849)"
4587760,277.18922770676767,-11.286628135565836,-40.91243611743498,-36.49911698765333,10.060481594863726,0.013612490147352219,1.687734603881836,30.401872634887695,20.31870356115181,-0.17251321064423808,99.39916595328668,"(36.9332582868262, -12.112641705493267, 8.995121127557901)"
4589262,276.5647019224227,-12.042596013527978,-4.152687008354743,7.9991305996982645,10.486694581086628,0.018168414011597633,1.2005748748779297,8.075579643249512,19.364960868719983,0.017084649763754484,95.35947760798535,"(6.84735395905678, 4.869387619814201, 3.3492051172030206)"
4590162,277.3164167739001,-11.216346265663601,25.925933025848465,-5.07894405499947,10.171578511461664,0.025149306282401085,2.140871047973633,-27.97983736886338,20.43886058160434,-0.25037991443995083,98.31430045080936,"(-27.4920514559709, -6.499983882467483, -11.679427558808502)"
4592516,158.27011761192276,-57.21410836363717,3.744302185531348,29.995024957108022,11.443725382964361,0.011715569533407688,1.9742374420166016,-9.957224446140193,285.02732597171484,0.7677326720054767,87.38430634306837,"(-7.392294014513277, 8.48396205636417, 11.371656118473869)"
4592816,159.32439365025786,-56.56932155780534,-49.690949768855546,-15.921411358892529,14.113069074423734,0.012527422048151493,1.0380754470825195,3.765049695968628,285.2050742397422,1.6137593855680898,70.8564178872848,"(-10.403008513252038, -7.102979663812385, -12.754779177439094)"
4594598,155.9533498134254,-57.28413469039923,10.873489969483762,-3.2507208918979282,12.122150521263586,0.012853564694523811,1.8969964981079102,-5.310787213769304,283.9931511236996,0.05627743438346153,82.49379135617119,"(2.862081710200919, 6.187650502610702, 1.1928872297933208)"
4596877,283.9597608223456,-5.615252516334521,1.9075002326799368,-200.9020991347868,17.758852919692842,0.021108858287334442,2.4813690185546875,7.245680291170601,28.428494414468357,-3.5330837588957418,56.310097882033006,"(27.669616968152564, -39.1253761368289, -25.146107259464653)"
4599138,297.67326837710004,23.63181139667553,-17.287720403372305,-0.6548100558868631,11.363623834138256,0.015394152142107487,1.5264263153076172,0.4834941327571869,60.559334375230904,-1.4717341640938493,88.00040581044755,"(3.7165073802755493, -1.3636551691809051, 6.053635507504113)"
4599998,158.36600497939403,-56.848632110025754,-36.798178399320676,-74.14449131203908,28.6454731959705,0.017695322632789612,2.937044143676758,16.785113988460964,284.88790049795307,1.1095826056592073,34.90955597177958,"(5.274782042809983, -16.236425889735063, -13.339113989380058)"
4605940,159.61698745476144,-57.2434703426339,-143.45302720293174,89.353980443631,18.17809005289649,0.0498080812394619,3.120046615600586,39.868015084534974,285.67475499708405,1.1043258340604427,55.01208321528139,"(-31.62873275957616, -50.23392317638864, 2.8524915151798194)"
4608034,156.98936215501027,-57.71682333800121,-41.8829005277382,49.49772924980758,11.174685373815349,0.020681438967585564,2.65676212310791,9.884422458957715,284.6943220422145,-0.017279178537877037,89.48856371272029,"(-22.74840844909984, -16.18686526112433, 8.648054751468973)"
4608649,156.55350417579623,-57.94660865591224,49.93823788157504,-59.743436170262,19.070932808747642,0.01595257595181465,2.694760322570801,-0.2834560954563137,284.6171700384858,-0.33460750933769196,52.43589145646865,"(17.700269752543885, 4.9458656915764, -6.0780746538905)"
4610873,157.05667174640726,-56.963580505426926,-41.932687300490635,-20.400628231646408,14.34514992754572,0.012106984853744507,1.8963632583618164,4.467807292938232,284.33282078001673,0.6445487579321465,69.71006786238831,"(-6.9192987185987045, -6.52957400584827, -12.919549017759882)"
4632494,310.5111947926953,37.555990714972005,75.64201960353144,32.86751652580721,15.018938708029266,0.01206104177981615,1.0291614532470703,-31.7418212890625,78.25766940433823,-2.8374044400854275,66.58268379013066,"(-28.947079834007646, -26.994323969171536, -10.888523251427179)"
4632806,310.21188683722556,38.981571844598214,57.58722606500273,-2.3734831634598788,13.084837015054028,0.013713953085243702,1.4552688598632812,-18.993093490600586,79.24072989709653,-1.7778382248983116,76.42449897164738,"(-15.518075185265753, -16.91253259491107, -16.42876319159907)"
4633943,310.2696387025779,39.67222307551659,111.42166549795809,77.49887720841016,13.584906337209118,0.013673856854438782,2.3683671951293945,-42.13068996842319,79.81432288714696,-1.3902320783884825,73.61125111086153,"(-51.99192291493679, -33.800296327988235, -13.131523673340723)"
4633944,310.2689448885191,39.67367703447005,111.24330398465813,76.72554169167599,13.578644936427319,0.009801370091736317,1.9372186660766602,-45.13662194380465,79.81514499794876,-1.3889191749912142,73.64512500086562,"(-52.296088106218676, -36.80219436904643, -13.1826573914759)"
4634779,310.2725568586518,39.951679546666526,-14.058710206326317,-91.82763732097494,11.79425687702866,0.013673252426087856,2.4378557205200195,-13.343572686240943,80.03659957931644,-1.2207632077052284,84.78724725981124,"(29.761759770838317, -19.16567762435523, -17.864102385754638)"
4645047,308.76159022238363,39.712043314274815,29.829756473681925,20.825035702448602,14.459000168846732,0.02526780590415001,2.795412063598633,-30.552162299044284,79.14273943309,-0.4430049731072153,69.16148316138049,"(-16.883728853526563, -27.8993000359296, -3.5024471377018385)"
4648958,308.53135389032474,40.17351318603428,26.841487321000766,17.682179242958973,11.849558105669328,0.022518068552017212,2.999028205871582,5.36666871771858,79.40696149486486,-0.02551122514399314,84.39191646847632,"(-10.894208977876957, 7.495151858030219, -4.391749086958674)"
4650435,309.1927827933898,38.84173999457955,170.6506272054245,-150.55772740899727,61.13193308477585,0.01685252971947193,2.692340850830078,-29.031625747680664,78.64775790824906,-1.2328674476545085,16.358065258089027,"(-4.4776406645341975, -29.091282964578596, -16.967713251523396)"
4653216,308.1654666649994,38.731629704671725,9.07114029748784,37.70034010776179,13.11081276117426,0.012751452624797821,2.0644845962524414,5.5625120212717825,78.08032455841466,-0.6571340895655644,76.27306086496333,"(-11.475507350573288, 8.171042883725551, 5.390606021797189)"
4653463,308.3976589939303,38.894700772874295,110.03103696138655,73.38705899843885,27.082615773979935,0.01657423935830593,2.416017532348633,-19.135622024536133,78.31904328499076,-0.7055758484111084,36.92408235514222,"(-25.234079561320506, -14.42008623878626, -7.577044708530759)"
4657546,309.68124259943954,41.005758239972856,-30.310380495597215,-25.22729330062902,13.674906700055372,0.02403935231268406,2.651646614074707,-2.8958316148963408,80.59724989481018,-0.22121564740749577,73.1270769569079,"(12.679769750238933, -5.023129717284581, 3.0429393667017437)"
4661268,311.6497293151456,45.987068049028,80.3753603820795,73.17672240800371,17.515997429264996,0.025443440303206444,2.8606462478637695,1.381096452722677,85.39956105830224,1.7260171506681796,57.09090239395209,"(-28.841915554010875, 3.8443924172993933, -4.545480480795836)"
4661796,309.3989075571703,41.20417910349689,-77.2027517818877,147.31994471827707,14.880303319675425,0.016363872215151787,2.5519790649414062,-64.89602772919277,80.6260516573727,0.06826657101734789,67.20308826623977,"(-32.766589678749085, -60.42308061362212, 47.90037214489424)"
4663455,310.61946807334306,39.57807253569804,77.03731253231604,27.526092360250473,16.322603375285688,0.01285009365528822,2.14620304107666,-10.315344172645823,79.90557597713203,-1.6606880224184388,61.264810434323635,"(-21.63756312932971, -6.995047277710362, -12.400493400646422)"
4663472,310.6236667182718,39.57337746503915,76.98478419071708,26.570842077061705,16.341805237999747,0.011879829689860344,2.076024055480957,-10.775695245569167,79.90386914018447,-1.6661291742657123,61.192812546693176,"(-21.47254010612784, -7.496630776183077, -12.528834094232751)"
4663905,307.56514572690253,38.647290443488345,78.7333558124328,25.18916189546066,12.526308623935297,0.011117805726826191,2.1864824295043945,-24.852505566781215,77.73530539764616,-0.3290361750226376,79.83209919626688,"(-29.966516858206404, -19.02674956931212, -18.338742609383893)"
4664512,307.64639905645913,38.757976572104624,-8.081550976904397,19.32980701155207,17.48070320089717,0.013967059552669525,2.610879898071289,-23.958412813699468,77.86210845286142,-0.3151161802352192,57.20600760670891,"(-7.91040448447696, -22.77724246443641, 4.990897376901109)"
4665451,306.9054956921554,38.44052634663335,-24.706225915952366,-70.81111624084379,12.095614807006783,0.01834019646048546,2.6319150924682617,-4.308108089568268,77.2655989665966,-0.031858677996251424,82.67495485412724,"(26.55271668692047, -10.42214747973945, -8.296472474651418)"
4666366,312.12408536616175,46.03085200305922,61.59881664635893,37.43581519484404,10.8021470131221,0.02531137317419052,2.554013252258301,3.174030774992269,85.64052628039525,1.4970112869801697,92.57515859626153,"(-29.43930618015119, 5.705388749645557, -10.560087969735681)"
4667352,312.5207252078007,39.084656076614486,71.6529666200786,-97.90427000924817,20.314700281883177,0.012882922776043415,2.4375429153442383,34.057480750957204,80.43856162895244,-3.117557358706029,49.22547567352353,"(12.420503838905168, 30.8827588015884, -29.213269735105754)"
4671253,311.58719261797324,39.25525382672543,-2.2808095524460548,-31.17022352570675,10.312243322255807,0.023976173251867294,2.880213737487793,22.208254737110128,80.11603963376182,-2.4473850987256385,96.97310819667848,"(15.420921815640671, 19.48308474028107, -9.067948242616383)"
4674490,312.35467261675683,47.342061182618416,-7.541701474854046,-42.99558724883951,11.957697073603311,0.0206729918718338,2.751826286315918,-12.602097083023992,86.75830362052201,2.2014092480564256,83.62862194579179,"(14.384394599927514, -13.102602772131995, -8.927445670320864)"
4674928,313.1879862081089,46.97474139210557,-36.334762202321215,-68.94648425453752,13.058326924827576,0.016796832904219627,2.6190614700317383,3.068792117687144,86.83510067083,1.5305176220826495,76.5797324703783,"(27.81030992795533, 1.6919201732877092, -5.795692930604334)"
4674937,310.7440630466068,38.606648347955144,48.54563925999972,34.502172113634344,10.790779446161814,0.01091737113893032,1.9565610885620117,-11.59176402721053,79.1996478938687,-2.3354417996806194,92.67189245585428,"(-26.865273070095192, -6.974867377739271, -6.966679579891377)"
4675345,307.1744385207177,39.188509072944896,27.70269783006322,49.16079950064888,10.016592397930012,0.01560177281498909,1.0602631568908691,-18.750211715698242,77.99522445944527,0.23467220545821219,99.83481111115111,"(-29.86137435999944, -12.831913570147947, 2.8998810822306824)"
4675510,311.964283246963,46.36567712449508,3.8583470890683165,0.2536695088584201,10.811800481469836,0.01608586683869362,2.4683237075805664,-3.1475750112612295,85.83128989883113,1.7936280114494585,92.4919234449959,"(-1.3722098910519571, -3.015251990255183, -1.3441671915497908)"
4676395,311.9706058437232,46.61230644528182,9.591251492884682,57.37377639603312,14.571703364643245,0.01406327448785305,2.5316896438598633,1.4729359441948318,86.0260063153028,1.94518941020072,68.6262802590818,"(-16.36200211395792, 2.29592632931279, 9.34328507576689)"
4676457,318.6358833553651,50.87543507025334,211.50981941925068,0.5474181617199441,36.409620604911346,0.02224620245397091,2.4064207077026367,9.660809516906738,92.1277335057991,1.4567568243412297,27.465288563035983,"(-19.460929637072926, 9.446076914667442, -19.58914760481462)"
4676635,244.10519874535836,-44.219260921774435,-64.16546721874347,-104.16745080930468,16.849355464473504,0.01648147776722908,2.2678260803222656,-16.40657726447783,337.0393126977749,4.661347265045478,59.34956140899317,"(-27.43891503774759, -24.610210562582456, -9.76807261328417)"
4680359,307.761989995716,39.58018276365043,416.9021793112878,129.75392671078862,28.327088530568567,0.011882806196808815,2.721708297729492,-36.06955105554293,78.57898958152855,0.09736309642234231,35.30191055972409,"(-64.67191724224769, -23.657906752211545, -43.56462324588565)"
4681212,307.54934124161423,39.63893326339073,-27.820878878726486,28.526257541335617,10.912449944832375,0.014813567511737347,2.2421207427978516,9.929971299882514,78.52991927264108,0.2643442696412553,91.63877239120666,"(-0.8934937566847996, 10.233188274264291, 17.10895645624173)"
4682131,310.2685514613576,38.572741845677335,99.73748322490101,-50.17606068832228,12.38688209355551,0.014775477349758148,1.3088626861572266,-34.08607864379883,78.94433243635414,-2.063041250577552,80.73078626998154,"(-14.861268507938384, -33.342570977508615, -40.680945555715965)"
4682246,310.2219625874229,38.58403261620893,82.28626743220893,66.23613718060147,11.171278190498565,0.027134651318192482,2.803060531616211,-24.17310639928006,78.93095732412678,-2.0273297163706077,89.51628048421867,"(-47.49568643669277, -15.699788048403681, -9.55554336609843)"
4682495,307.66346183574046,39.848133056605604,-43.27589570140836,24.61418878710095,22.275808822401835,0.01652730256319046,2.758272171020508,-26.962767648518135,78.75067931859,0.31659996395036544,44.891796487007696,"(-4.098596561397664, -26.734613616502024, 10.37809111399396)"
4682587,312.1038265279158,45.27049651078647,-0.34869924968351174,-5.992394173902238,11.667780707768827,0.010834570042788982,2.1775522232055664,-50.49013701424343,85.04091476489043,1.0290543135325623,85.70624317536613,"(-2.3889139709758105, -50.438728043687014, -2.330079186888467)"
4685000,308.2355662800558,37.76282532750259,1.1817843899019902,-46.9431030437877,10.156811220991681,0.025124046951532364,2.490945816040039,-18.587358009210238,77.33354255164542,-1.2768867919899707,98.45724348159024,"(12.73335366312265, -22.21550602655539, -13.044997847127087)"
4685706,309.66251008965236,39.284336984865945,-67.92778296398622,-86.77243917470494,20.358344248628395,0.0273110531270504,3.19197940826416,-10.010264523951282,79.22095556726242,-1.255467096240295,49.12008062861162,"(23.33496953506969, -14.62347591793191, 0.5186498182760211)"
4685720,309.60485957515544,39.31185038314513,28.4652258318414,9.398687395941465,15.152395303323859,0.02607160247862339,3.351323127746582,-34.6431779907218,79.21574342604436,-1.203311583833491,65.9965441613366,"(-14.105045230676579, -32.6847859137533, -4.5668250037817035)"
4686398,310.84456457279975,37.520129803736566,-50.143524595968834,-141.6787662767434,10.286934343118164,0.01937529630959034,2.4283552169799805,-9.858978121704544,78.3922733936632,-3.067826124431963,97.21134761007022,"(62.07961080091627, -24.009116149488023, -21.53036232141519)"
4686938,309.5045976951403,39.531618530664986,86.50973832519843,113.88882286251406,10.0152337072991,0.020122971385717392,2.368138313293457,24.595305352979224,79.3435873620476,-1.0084814163119329,99.84866058174191,"(-61.980165056628906, 36.68693855053619, -0.3523259397880807)"
4687180,309.5690768397952,38.70131010478888,-16.124724875415673,-150.7021760395374,11.904412789117172,0.010668814182281494,1.4028196334838867,-16.62379264831543,78.71327673307744,-1.5514587579274368,84.00259270428023,"(47.20390328425083, -27.229697198537476, -30.810420246018303)"
4687582,309.78254869014984,38.750257185747046,-40.63721547426023,-36.135252811637834,10.640360277944307,0.012859683483839035,1.2583675384521484,2.7550761699676514,78.8533389219959,-1.654070910835249,93.98204176642366,"(23.898960086007854, -1.7673038224552897, 4.5012623822302515)"
4688072,309.0331285140712,39.42178990840236,-53.62576579710779,-25.653937249082183,13.303978783749617,0.01996980607509613,2.6314640045166016,-56.09285790457601,79.03629299049142,-0.7846680303257149,75.16580965571507,"(7.8123022194289184, -58.507566490912694, 10.53165496652581)"
4689010,308.92834824267766,39.55326655683329,105.0144841812218,5.336326244135726,11.736253048719052,0.011208219453692436,1.2896318435668945,-121.2490234375,79.0927562179496,-0.6410096365946931,85.20621890352231,"(-49.7209235719696, -114.26234536940113, -31.259177306144913)"
4692735,244.29714969058216,-43.95462919710411,-59.8571178319947,-53.44921429229319,16.865626612499774,0.024355515837669373,1.2153654098510742,-19.372724533081055,337.3236299603342,4.754876757690365,59.292433667792466,"(-26.577021684418302, -13.316895586046003, -0.614187334819402)"
4700408,245.59876536138069,-44.76292986694949,-13.359939408702477,-76.89565418140491,12.775829521936089,0.018955374136567116,1.9623289108276367,-9.243579864501953,337.41575533395593,3.5256923542794767,78.27313511715772,"(-16.694533282932586, -18.769019321634218, -17.12084748746694)"
4701320,313.26410206870526,46.37857995712387,46.850732100589866,27.877748195427827,10.090496252223108,0.01080472581088543,1.0558719635009766,-66.09065246582031,86.41051939841532,1.1086611531014983,99.10336959984534,"(-28.237714428457142, -64.2719004371648, -9.783180250302559)"
4712864,225.8946588316136,-56.22130542073504,64.07615734934723,-49.409048062897426,14.774745636728655,0.013440564274787903,1.129129409790039,26.924535751342773,320.5874060586106,2.05259553553251,67.68316854206091,"(27.972924367544298, -9.685669069455365, -22.860754886739006)"
4719447,224.01453402970913,-56.38490140693097,-46.306120120275416,-19.782780467164518,11.013710484424172,0.014276552014052868,1.0028448104858398,23.465681076049805,319.59036703964244,2.4020940486488844,90.79621344821476,"(3.7896408763146496, -31.610238195407277, 2.61039246845311)"
4720400,242.25593108824071,-46.22883755201044,-19.25638503244386,6.774111127223344,11.002670387672172,0.03315294161438942,2.0341196060180664,41.386105402074264,334.7056150417237,4.095845965108734,90.88860236506235,"(35.058242728734, -21.130943288767604, 10.703571568887776)"
4720941,224.35579922161423,-55.95165386325958,-48.75134436432741,-31.99482059108444,12.170335928448909,0.02251611091196537,2.565824508666992,19.906124726596,319.95979042199644,2.6980659563357845,82.16754001894344,"(0.7579992736674601, -30.16649360773953, -1.251232583824649)"
4722619,223.33076744950813,-55.73983858256001,42.542148951121575,-16.956085355492686,13.406960832103218,0.01498387660831213,1.973526954650879,7.631739026193193,319.5450776951939,3.1502734100998184,74.58829913159093,"(13.254152675451394, 2.770374843410063, -11.709340459479247)"
4723129,244.5626140680347,-44.12560139668165,-89.77965956025085,-125.73573102626582,13.573586214867746,0.01843472570180893,2.1697254180908203,-8.738365427995447,337.3404732139022,4.49920983791603,73.67275953097874,"(-27.833109573825734, -45.96401168464298, -10.020913823015427)"
4734947,269.9202942865968,-14.902060602018791,-1.0553938378369596,-45.60811166502429,10.44882772014092,0.023413708433508873,1.867447853088379,-20.321249910197118,13.755534092678017,4.319405533657491,95.70543115088981,"(-14.630125279104597, -22.355169024762077, -11.29347366792907)"
4741215,104.70061807348445,-0.6051053605887837,-8.018870037181653,-225.5673312062835,15.598284837486647,0.015063744969666004,1.5686540603637695,164.5711212158203,214.31030695342483,1.36243289759646,64.10972846734353,"(-102.79864738045018, -142.65086969162297, -29.53250066129093)"
4741428,187.31802522065095,-60.54256565673759,82.09802615757889,-135.83998403030904,12.402243046890414,0.016073593869805336,2.0228166580200195,21.075876308511084,300.2079527042685,2.2118973571589535,80.6308359026815,"(42.42595672009949, -1.8587382624538051, -48.18060209944849)"
4741446,106.38739302383374,-0.008252860281470901,-20.67855462732879,-97.88450580587346,11.64332124696803,0.0301302969455719,2.369884490966797,3.4808529550614424,214.5495561326217,3.135618717607409,85.88724790172364,"(13.906548201667675, -28.80314717521177, -25.461141830504157)"
4741812,106.18449954878882,-9.612706755363822E-4,-18.470927734129525,-13.140298501522935,13.03760259147106,0.018477020785212517,2.1973390579223633,25.251491993468505,214.4502807175738,2.9584431653938603,76.70151440255779,"(-20.47231320559878, -15.480167158262372, -6.842490687041807)"
